url,product_name,reviewer_name,review_title,review_text,review_rating,verified_purchase,review_date,helpful_count,uniq_id,scraped_at
https://www.amazon.co.uk/dp/B07D45JST2,"Converse CT All Star Modern Ox Low Top Shoes (9.5 D(M) US, Ash Grey/Black/White)",Ashley,Great shoe and arrived in suitable time.,love super comfortable advertised,5.0,True,Reviewed in the United States on 5 June 2020,,e83caa30-9e8f-5abc-89dd-a83e6db65ead,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07D45JST2,"Converse CT All Star Modern Ox Low Top Shoes (9.5 D(M) US, Ash Grey/Black/White)",Nam H.,Don't buy !,bad quality dented unvalued shoe,1.0,True,Reviewed in the United States on 20 June 2019,,4edc8aff-07e6-541c-bdf9-ea272d60f56a,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07D45JST2,"Converse CT All Star Modern Ox Low Top Shoes (9.5 D(M) US, Ash Grey/Black/White)",Arin Zargarian,Must continue manufacturing these shoes,’ really comfortable,5.0,True,Reviewed in the United States on 20 May 2019,,4516376f-d4ec-5234-9b07-1b3c3f058534,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075NT1NQJ,PLDM by Palladium Women 75266 Trainers Beige Size: 3.5 UK,Ramon Fluvià,Fatima,son muy bonitas pero la talla muy pequeña uso un 3839 la 39 iba muy pequeña una pena que hubiera un 40,4.0,True,Reviewed in Spain on 1 September 2018,,2b72b80e-819d-52b1-9ed4-c27656fab595,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",Mr. Omar 👍,I miei stivaletti Geox !,dopo aver acquistato alcune scarpe della geox ho deciso di prendere anche un paio di stivaletticome vannoabitualmente uso il 44 sulle calzature geox prendo sempre il 43 e mi vanno bene ho fatto così anche questo caso e mi sono trovato bene è inutile girarci intorno non si può dare una regola precisa perché dipende dalla forma del vostro piede questo caso trattandosi di stivaletti dovete tenere presente che se avete le caviglie grandi potrebbe essere un problema il numero meno e allora conviene il vostro numero usualematerialila pelle è sempre di buona qualità gli stivali non sono lucidi piuttosto opachi quindi se vi piace la pelle lucida optate per altri modelli piacciono cosìconclusionibuon prodotto grazie alla scuola geox che lascia respirare il piede si sta bene e non si suda cosa difficile con altri tipi di stivaletti acquisto consigliato soprattutto offerta intorno ai 50 euro quel caso da prendere subitospero abbiate gradito la recensione saluti,5.0,True,Reviewed in Italy on 16 February 2020,4 people found this helpful,67eb559d-7852-5d9c-9de5-2d64e6313f46,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",Sebastian M.,Zufrieden und passgenau,sehr angenehm zu tragender und schöner schuhwas die größe angeht sollte man den fuß messen und die größe ermitteln ich habe lang geschnittenen herrenschuhen grundsätzlich eine größe weniger wie turn bzw freizeitschuhen sicherlich auch meinem schmalen fuß liegtbezüglich vermeintlicher kratzer auf den schuhen die hier auch al foto gezeigt wurden mus man sich keine sorgen machen war bei mir auch der fall und ich habe schnell festgestellt das e nur zu viel schuhcreme ab werk liegt daher auf jeden fall vor erstem gebrauch mal mit der schuhbürste drüber damit dann auch nichts abfärbtabzuwarten bleibt wie haltbar reißverschluß und sohle sind die sohle ist ziemlich dünn wer da nicht mag sollte einen anderen schuh wählen,5.0,True,Reviewed in Germany on 1 February 2020,,fe350001-fed5-5e2f-b4c3-3bfaa37e0c9c,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",Johann,Bizarre...,bizarreune chaussure nallait pa du tout la couture était si mal faite que jaurais pu larracher rien quen tirant un peude plus la languette extérieure nétait pa droite et enfin le deux languettes ne présentaient pa du tout du tout la même longueurje veux bien que deux chaussures dune même paire puissent être différentes mais là cest vraiment bizarreet jajouterai que la référence inscrite à lintérieur nétait pa complète rien de dramatique à ce niveaulà mais assez suspect pour que jachète cette même paire chez un concurrent et là bizarrement aucun problème daucune naturede là à parler de contrefaçon il ny quun pastrès déçu et je ne ne le recommande pa pa chères mais pa de qualité et ça se voit,2.0,True,Reviewed in France on 14 February 2020,6 people found this helpful,ca81c2be-dae5-5a91-9624-51ecb697a781,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",C. W.,Für den Preis ok (2 Nummern kleiner kaufen) aber nicht lange haltbar.,habe den schuh 42 bestellt nachdem ich gelesen habe da sie zu groß ausfallen 41 haette auch locker gereichtdas leder ist nicht 100 glatt aber da ist für ein echtes leder irgendwie oknicht ok ist die verarbeitung nach 2maligen tragen verliert der schuh seine form e fehlt ein festeres gewebe da da weiche leder position hält,3.0,True,Reviewed in Germany on 25 January 2020,,efae6fdb-36f2-5960-9e52-e39263f83caa,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",KP,"Wegen Größe nicht verunsichern lassen, schöner GEOX Schuh!",hatte aufgrund der vielen negativen bewertungen das der schuh viel zu groß ausfallen würde größe 45 statt 46 bestellt leider ein fehler da die 45er zu klein sind gar nicht unbedingt von der größe der sohle aber vom knöchel und der ferse hat e doch unangenehm und deutlich gedrückt daher nun 46er bestellt ich habe immer zwischen 45 und 46 je nach hersteller und die passen nun perfekt und sitzen bequem insofern nicht unbedingt eine oder zwei nummer zu groß zumindest nicht bei mir 4 sterne da leichte spuren auf der oberseite zu sehen sind dy mag bei dieser lederart vorkommen jedoch ist dieser umstand eben keine 5 sterne wert wenn diese direkt bei neuen schuhen auftritt ich hoffe da paar begleitet mich langjährig al komfortabler und ab und getragenes schuhwerk geruch ledrig angenehm sohle au kunststoff,4.0,True,Reviewed in Germany on 30 December 2019,,a113f239-b532-538c-86b7-ff640ac0029e,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",mario,Stivaletti usati e pagati come nuovi,articolo ricevuto una scatola non originale alla sua prodotto usato con evidenti difetti e tanti graffi nella parte davanti sulla punta pagati come nuovi e ricevuti usati sono talmente arrabbiato che avvio subito il reso amazon grande delusione questa volta,1.0,True,Reviewed in Italy on 3 March 2020,One person found this helpful,0b6c4a7d-2694-5ca1-9d3b-2733bbccb8b9,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",Caglar,"Optisch enttäuscht, erfüllt aber seinen Zweck",etwas zu groß al meine gewöhnliche schuhgröße reißverschluss ist solide optisch hätte ich mir e feiner vorgestellt wahrheit sieht e fast au wie al hätte man gummistiefel halbiert dennoch erfüllt e seinen zweck material ist ordnung,3.0,True,Reviewed in Germany on 28 February 2020,,8d71d924-3d30-5523-96ff-6c13a4f88962,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",ISMAEL tanco jimenez,Un clásico,buenos botines buen acabado una piel muy buena muy cómodas como zapatillas una muy buena compra,5.0,True,Reviewed in Spain on 3 October 2021,,b8a50426-c146-5d7a-950f-5faa60ba7d0b,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",Malacarne,Stock de seconde main ?!!!,chaussures dans état lamentable le cuir est usé et ou griffé dur 60 de la surface le tout envoyé dans une boîte deux fois trop grande pour le maintenir correctementpaire commandée en remplacement dune première commande arrivée dans le même condition je vous conseille vivement dinspecter votre stock car na de geox que létiquette retour dès demain,1.0,True,Reviewed in France on 24 February 2020,5 people found this helpful,d7bf6803-eb3d-51e3-b6ca-b3a4c0f4beef,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B07LG1D4GN,"Geox Men's U Jaylon F Classic Boots, Brown (Dk Coffee C6024), 7 UK",walhall20,Guter Schuh.,wie von der marke erwartet passt wie angegossen gute verarbeitung und sehr schnelle lieferung gerne wieder,5.0,True,Reviewed in Germany on 24 September 2020,,74d4bd56-cdad-56e1-abef-712949754ba5,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",mplsgirl,"Terrible unadjustable, fixed laces!",sneaker attractive lightweight overall construction seems good appreciate entire sole rubber mostly foam like kid sneaker sizing like sneaker company strange usually purchase one two size bigger kid wear shoe kid also gravitate wide width even though dont wide foot last two thing specific kid fit sneaker figured setthe reason 3 star rating cutting tag sneaker discarding box son gave thumb realized lace fixed unadjustable way loosen tighten top lace glued shoeafter wearing couple day son commented loose felt elastic hefty already started lose elasticity would take much time become way loosefinally choice cut elastic lace replace different lace still problematic top hole original one glued unusable new lace sneaker still somewhat loose son cant lace cinch new lace high able tobottom line sneaker turned mess ive pleased new balance past continue purchase product absolutely make sure never purchase sneaker unadjustable fixed lace,3.0,True,Reviewed in the United States on 4 January 2019,6 people found this helpful,f260a029-4db6-54a1-8f7e-83d5097a8413,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Mama bear ,If only all shoes could be like this!,’ love may best shoe kid absolute favorite amount shoe ever purchased kid hand amazing pair require kid tie faster kid put comfort fit great color design snagging tongue shoe elastic “ lace ” become loose even kid say ’ favorite wished shoe industry would make kid best invention shoe kid regret purchasing,5.0,True,Reviewed in the United States on 18 May 2020,,6b00c739-2371-5381-8879-48f2a34850e1,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Beth Durham,Very Narrow and Hard to Adjust,far often find writing review saying others knew talking son fairly narrow foot wearing 1 2 time told werent comfortable pointed end lace hurtingi believe problem elastic lace dont adjust much able pull elastic make little bit adjustment hopefully get wear themwish could return thoughif child wider foot mine always shouldnt even consider product,2.0,True,Reviewed in the United States on 6 August 2019,,838ef0da-a6c6-5fb4-9872-fc05a9e7c17c,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Annie Gruskowski Chilcote,Good lightweight shoe,’ saved drama getting ready school morning shoe lightweight easy get another reviewer said elastic lace make little big ’ found true case assume depends ’ sized childwe also got really good deal,5.0,True,Reviewed in the United States on 4 November 2018,3 people found this helpful,e13aae55-b775-5a4f-9f4d-19424e757c5f,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Ryan L Mayfield,"Great shoes, bad laces.",10 year old son picked looked really good fit well problem elastic lace run play make cut foot slide really like wearing could play cut elastic lace replace regular tennis show lace,4.0,True,Reviewed in the United States on 20 January 2019,2 people found this helpful,c25f472f-dc16-58d2-9337-f8b9b9aa7ab6,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Christine Tsin Chiu,"Don' ever get rid of this product, terrific for kids!",shoe fantastic 2 boy constantly run around shoe untied life saver kid yet learned tie shoe plus stylish sturdy reasonably priced came back website order size grow dont ever get rid product,5.0,True,Reviewed in the United States on 1 February 2019,One person found this helpful,a5dc5a29-e63e-580f-9a6a-f595c12b3e92,24/12/2021 02:26:37
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",MG,Nice kicks,super lightweight nice shoe thing bc elastic lace little loose child narrow foot great price came quick,4.0,True,Reviewed in the United States on 30 December 2018,2 people found this helpful,b8ea5541-7a14-5861-9e3a-bf43bf977ac1,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Holly,Wide with not very wide,sneaker slip easily labeled wide width ’ find wide full size larger son ’ foot 105 w shoe new balance short sizing nice color quality overall lightweight sneaker,4.0,True,Reviewed in the United States on 31 May 2019,,5ce9616c-daa9-5bcb-84bd-56daacb703d6,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",KK,Very comfy and stylish sneakers,shoe great little guy theyre comfortable really nice looking wide foot typically problem shoe love actually didnt know purchased slip ons didnt actual lace made even happy great buy,5.0,True,Reviewed in the United States on 2 April 2019,,1ab1a282-c563-526e-8c0c-d544b9b07438,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B075XLHD4X,"New Balance - Boys KVARNV1Y Shoes, 13.5W UK Junior, Pigment/Ice Blue",Billiedwa,Awesome little shoe,never tried new balance 3 almost 4 year old disabled stride rite always seem fit wide little new balance shoe fit perfectly room grow narrow enough dont purchase special narrow shoe stretchy faux tie trying put,5.0,True,Reviewed in the United States on 17 July 2019,,b93d752e-2a26-5cb2-ab67-54e753b0b4e0,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",Andre,It was used!!,2 thing 1 true size lot shoe amazon may size 8 order 8 812 2 one comfortable one maybe hundred order 20 different model finally find 2nd one comfy fit look plus adidas qualitythe problem used box inside reallllly bad lie easily ordered said 1 leftwhich got returning checked message like rating applies particular pair shoe great shoe,1.0,True,Reviewed in the United States on 14 July 2021,,eec1d0bf-2ca6-58ad-8d26-47a2dedc95b7,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",K2,Love my new Adidas!,fit perfect size love color,4.0,True,Reviewed in the United States on 11 March 2021,,c64a6fc1-850b-5bc9-8d9a-c936d3247371,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",Edu,La descripcion dice para Mujeres,shoe man woman say description,1.0,True,Reviewed in the United States on 4 April 2021,,2e3b5d49-f527-5e4f-bb45-4f994a9965d2,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B087F4QDM3,"adidas Men's Running Shoe, Solar Yellow/Silver Metallic/Black, 8 UK",John Rittenhouse,Great price for great product,everything okay 🤣,5.0,True,Reviewed in the United States on 16 November 2021,,0184fe80-3740-5c80-84ac-a0f50ff58d82,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B07S5R6MF6,"adidas Originals Continental 80 Shoes, Men's Trainers Black Size: 5 UK",Donya,Comfortable Shoes,love wish size white,5.0,True,Reviewed in the United States on 27 March 2021,,77722f7c-ad66-55df-8908-3fbf682e8c5f,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B08FM9WHYS,"Rohde Men's Prato Street Shoes, 90 Black, 8 UK",Gallego,Calidad media,buenas cómodas de calidad medium,5.0,True,Reviewed in Spain on 17 November 2021,,ce134e6a-7b0f-5388-aef9-80c5d14b0ec6,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Kat,"Super comfortable, stylish, great quality, easy to clean",wider foot fit great super comfortable easy wash mud put washing machine came good new,5.0,True,Reviewed in Canada on 26 October 2019,,c3bd7fa2-8bb1-5bb1-bbac-bc1e7bc5f0cf,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Shallon L,Five Stars,love light comfortable look super cute,5.0,True,Reviewed in Canada on 18 April 2018,,9151c48b-d696-5b4c-b92e-ebdb3f607bf1,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Verified Reader,Good shoe ... added an insole.,good looking shoe cloud foam cushion came took five minute dislike toe roll edge ’ soooo annoying determined want keep attractive slip wanted work home house shoe put pair dr scholls sol inside ’ old pair sneaker could easily give try let tell worked splendidly love shoe like walking marshmallow true size attractive super comfy downside ran errand first day something poking foot looked earring without back picked completely cheap sole huge big deal worth mentioning ’ say ’ looking “ house slipper ” quality shoe throw pair insole work great without insole would return,3.0,True,Reviewed in the United States on 27 June 2020,,7c6d7ada-8b21-537d-8203-fb82ea639e8a,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Heather,Not a fan,really dont like fit strange comfortable several pair sneaker type shoe work bottom rotation wear wish gone kohl something try bought narrow big size normally buy shoe big length wise small width wise foot,2.0,True,Reviewed in the United States on 22 September 2021,,8cfbe5a9-eebe-5a31-bd0a-7fcbbfcc337a,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",MumsTheWord,Comfy From Day One for My Hard to Fit Feet,bought shoe casual comfy day plan running fairness probably ’ run shoe unless chased predator running last bar chocolate earth shoe instantly comfortable wear 995 ball part foot med wide heel foot narrow work great ordered 95 true size slight stretch toe box accommodate width tied securely heel fit love cushy memory foam plan wearing disney comfortable look pretty good survive walking 510 mile disney come back update post disney experience ’ survive probably fault shoe ’ say one many ice cream getting deadly fight triggered one many rendition “ ’ small world ”,5.0,True,Reviewed in the United States on 1 February 2020,,a9841847-5ffa-5134-a6eb-269548f8847a,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Larry B.,Daughter loves them,daughter varsity basketball player player finish practice go slide wanted something easy slip still secure drive 30 mile practice facilityshe love wear time around house running errand pre post practice say super comfortable highly recommend,5.0,True,Reviewed in the United States on 6 August 2020,,1999bc6a-882d-52ca-ad8e-688bd2df4603,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Danielle Grow,Super comfortable shoes,highly impressed tennis shoe comfortable worn 16 hour straight problem huge arch usually start hurt problem fit true size lightweight love style,5.0,True,Reviewed in the United States on 1 December 2021,,72461c53-b2fe-5240-9d14-6a68efc93728,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Angelica Brielle,Sneaker slipper!,shoe feel like cloud comfortable ive never owned adidas im glad friend told buy feel like sneaker slipper due shoe tonguethey feel great run would suggest size though got 95 could easily done 9,4.0,True,Reviewed in the United States on 25 April 2021,,e02e1527-a03e-59d9-9e74-b32f9a7360d9,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Amazon Customer,Definitely runs big!!!,comfortable love pull love simple classic design definitely run big amazon said “ fit expected ” recommended size 10 got 95 based people ’ review actually could gone 9 comfortable walking would want run would buy definitely recommend going size two,4.0,True,Reviewed in the United States on 9 August 2021,,867a7dc4-f87b-538e-b4a1-ea6ae515864c,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B0716XGQBQ,"adidas Women's Cloudfoam Pure Running Shoe, Black/Black/White, 8 UK",Linram22,Love these shoes!,love shoe teacher foot day love shoe highly recommend,5.0,True,Reviewed in the United States on 28 September 2021,One person found this helpful,8806b899-a50c-57b8-810d-88cd031b9427,24/12/2021 02:26:38
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Michele,Converse All Star hi Canvas,converse star hi canvas perfettamente originali vendute e spedite da amazon ho controllato anche nel sito web delle converse e la scarpa ė perfetta pagate 50€ offerta direi che ci siamo per la taglia io porto il 42 e ho preso la taglia 41 corrisponde 26 cm scritto nelletichetta delle scarpe che ė perfetta come calzata nella pagina del venditore cè una foto con le taglie secondo quelle non corrispondono anche perché se avessi preso la tg 42 mi sarebbe risultata grande,5.0,True,Reviewed in Italy on 28 October 2021,,e9a6b348-a872-5857-9989-7e70e0813869,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Arihood,Cómodas y flexibles.,la marca se nota en su calidad son muy cómodas se ajustan perfectamente al pietobillo pero sin exficcia la verdad e que la suela también e cómoda parece que vueles por su elestucidad un producto 100 recomendable,5.0,True,Reviewed in Spain on 19 May 2021,,3aff6cd8-15cc-5efe-aece-6a927f7e1041,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,LAPO 🐶,Belle ma scomode,allinterno verso la punta cè una cucitura mal rifinita che irrita il dito del piede quindi le uso se nn è previsto lunghe passeggiate peccato perché sono molto carine,2.0,True,Reviewed in Italy on 12 August 2021,,8c596346-226a-51ad-9b63-4647b65e0694,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Cliente Amazon,Son Converse auténticas,puedo decir que son la star auténticas hice la comprobación con la mismas que compre en la tienda converse encontrado ninguna diferencia además que son igual de cómodas cosa que con algunas imitaciones que comprado la comodidad está presente aunque parezcan la original,5.0,True,Reviewed in Spain on 28 November 2020,,94bc8013-444e-55e7-a76f-0afec8dc6111,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,P.Essen,Der Klassiker halt,converse unisexerwachsene chuck tailor star sneaker halt der klassiker aussehen und qualität wie erwartet sehr gut also die kult chuck die keinem schuhschrank fehlen sollten,5.0,True,Reviewed in Germany on 7 May 2019,,b973f0d1-99d8-536e-b697-6047fe853263,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Yolanda Montesó,Perfectas,la regale le quedan perfecta,4.0,True,Reviewed in Spain on 13 November 2021,,f56baaeb-9e5d-506c-aea4-08fbe9dad877,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Fernando,Scarpa conforme a quanto descritto.,oggetto conforme con quanto ordinato e arrivato molto anticipo dichiarato 28 maggio arrivato il 10 maggiomolto soddisfatto dellacquisto,5.0,True,Reviewed in Italy on 10 May 2020,,fdf7b5d3-105e-5f8f-ab77-e9cce9aaceb8,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Massimiliano Basso,rapporto qualità/prezzo ottimo,le compro abitualmente sempre tutto ok,5.0,True,Reviewed in Italy on 5 July 2021,,9a20dd26-2d7b-55fd-910f-aafd29366d59,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,ida75,Un grande classico a un,un grande classico un prezzo vantaggioso,5.0,True,Reviewed in Italy on 5 July 2021,,cf05f160-24e2-541f-b1f7-fe9b30c4e0c8,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B006DU3A80,Converse All Star Hi Canvas Optical White Trainers-UK 7.5,Hellaline,Schöner Schuh,sehr bequemer schuh auch zum lange laufen,5.0,True,Reviewed in Germany on 9 November 2021,,702cb17a-2e67-50e8-937d-bd4c5b3e3821,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B08FBGFZGW,"camel active Men's Bryce Sneaker, Navy Blue, 7.5 UK",JAAM,Muy cómodos.. Hasta que caminas unas cuadras.,el acabado e e primera la comodidad casi de 10 el pero e un relieve de la costura nivel del talón de aquíles roza un poco dando una leve molestia son livianas muy suaves para caminar con un toque elegante finalmente le quito do estrellas porque la do zapatillas han hecho daño en el talón de aquíles de que sirve unos zapatos tan chulos si puedes caminar mucho con ellos la devuelvo porque ya han sido usadas 🤦‍♂️ agregó que la zapatilla derecha tiene la lengua mal cocida 🤦‍♂️🤦‍♂️ ver foto,2.0,True,Reviewed in Spain on 21 September 2021,,c51147e6-d1ef-5794-9060-017eadefd562,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B08FBGFZGW,"camel active Men's Bryce Sneaker, Navy Blue, 7.5 UK",Jens,passt,ich habe etwas breite füße und mir passt der schuh gut für den preis macht auch die qualität einen guten eindruck,5.0,True,Reviewed in Germany on 26 April 2021,3 people found this helpful,afe49970-16ad-5f03-a337-5b16bc976a17,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B082BPC2FY,Diadora - Sneakers Camaro WN for Woman (UK 4),Costa,La pianta della scarpa è larga quindi comprate il numero che calzate!,scarpa ginnica carina ne ho acquistate due pochi giorni di distanza perché offerta entrambe pagate una €19 e laltra poco più di €19 forse se ricordo bene €1939 due paia di scarpe nemmeno il prezzo di una la mia preferita è quella color salmone perché ha un colore più marcato comunque ho acquistato la mia solita taglia che normalmente acquisto per le diadora cioè mezzo numero più 385 io calzo 38 però questo modello di scarpa mio parere non serve il mezzo numero più un 38 mi sarebbe comunque andato bene perché la pianta della scarpa è molto larga per quanto riguarda luso della scarpa deve essere indossata nelle mezze stagioni non è invernale,4.0,True,Reviewed in Italy on 27 April 2021,,e0de8a99-2008-501d-8883-9dc88f120680,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B082BPC2FY,Diadora - Sneakers Camaro WN for Woman (UK 4),Martha Stewart,Ottimo venditore,purtroppo la scarpa era troppo stretta nonostante avessi preso mezzo numero più e ho dovuto restituirle perché ero prossima alla partenza per le ferie il venditore è stato molto disponibile gentile e corretto,5.0,True,Reviewed in Italy on 28 August 2020,,6143abbb-c966-5635-8ea5-67d47d8e64f6,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B082BPC2FY,Diadora - Sneakers Camaro WN for Woman (UK 4),l'orto di ala,Diadora - Sneakers Camaro Wn per donna,non ho ancora indossato le scarpe perchè sono ancora un po leggere rispetto la stagione devo dire che comunque le ho indossate casa e mi sono trovata bene aspetto la primavera inoltrata per poterle usare allaperto e vedere come vanno,4.0,True,Reviewed in Italy on 6 March 2021,,52f7e10d-5fb9-5c5e-bd33-ce0f92683e8e,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B082BPC2FY,Diadora - Sneakers Camaro WN for Woman (UK 4),Cliente,BEI COLORI ;INTROVABILI.,mi ha affascinato il colorepurtroppo mi aspettavo pesassero di menonon trovo indicata per lunghe passeggiate,3.0,True,Reviewed in Italy on 1 March 2021,One person found this helpful,40d87b61-c65b-5a37-a932-9f83ff780964,24/12/2021 02:26:39
https://www.amazon.co.uk/dp/B082BPC2FY,Diadora - Sneakers Camaro WN for Woman (UK 4),Fabio Eleonora,numero esatto scarpa comodissima,medium could loaded ottimo prodotto numero esatto scarpa comodissima ottimo,4.0,True,Reviewed in Italy on 21 April 2020,4 people found this helpful,e31d88c3-b097-5b7d-9e26-949522f35252,24/12/2021 02:26:39
